commit,dataset,regime,query_type,repetition,query_index,moves,cumulative_moves
5ede674,brcities5507,concentrado,knn,0,0,8,8
5ede674,brcities5507,concentrado,knn,0,1,8,16
5ede674,brcities5507,concentrado,knn,0,2,8,24
5ede674,brcities5507,concentrado,knn,0,3,8,32
5ede674,brcities5507,concentrado,knn,0,4,8,40
5ede674,brcities5507,concentrado,knn,0,5,8,48
5ede674,brcities5507,concentrado,knn,0,6,8,56
5ede674,brcities5507,concentrado,knn,0,7,8,64
5ede674,brcities5507,concentrado,knn,0,8,3,67
5ede674,brcities5507,concentrado,knn,0,9,2,69
5ede674,brcities5507,concentrado,knn,0,10,6,75
5ede674,brcities5507,concentrado,knn,0,11,8,83
5ede674,brcities5507,concentrado,knn,0,12,7,90
5ede674,brcities5507,concentrado,knn,0,13,0,90
5ede674,brcities5507,concentrado,knn,0,14,7,97
5ede674,brcities5507,concentrado,knn,0,15,7,104
5ede674,brcities5507,concentrado,knn,0,16,0,104
5ede674,brcities5507,concentrado,knn,0,17,8,112
5ede674,brcities5507,concentrado,knn,0,18,8,120
5ede674,brcities5507,concentrado,knn,0,19,8,128
5ede674,brcities5507,concentrado,knn,0,20,8,136
5ede674,brcities5507,concentrado,knn,0,21,8,144
5ede674,brcities5507,concentrado,knn,0,22,8,152
5ede674,brcities5507,concentrado,knn,0,23,8,160
5ede674,brcities5507,concentrado,knn,0,24,8,168
5ede674,brcities5507,concentrado,knn,0,25,8,176
5ede674,brcities5507,concentrado,knn,0,26,2,178
5ede674,brcities5507,concentrado,knn,0,27,8,186
5ede674,brcities5507,concentrado,knn,0,28,8,194
5ede674,brcities5507,concentrado,knn,0,29,8,202
5ede674,brcities5507,concentrado,knn,0,30,8,210
5ede674,brcities5507,concentrado,knn,0,31,8,218
5ede674,brcities5507,concentrado,knn,0,32,8,226
5ede674,brcities5507,concentrado,knn,0,33,8,234
5ede674,brcities5507,concentrado,knn,0,34,8,242
5ede674,brcities5507,concentrado,knn,0,35,8,250
5ede674,brcities5507,concentrado,knn,0,36,3,253
5ede674,brcities5507,concentrado,knn,0,37,8,261
5ede674,brcities5507,concentrado,knn,0,38,8,269
5ede674,brcities5507,concentrado,knn,0,39,7,276
5ede674,brcities5507,concentrado,knn,0,40,8,284
5ede674,brcities5507,concentrado,knn,0,41,8,292
5ede674,brcities5507,concentrado,knn,0,42,0,292
5ede674,brcities5507,concentrado,knn,0,43,0,292
5ede674,brcities5507,concentrado,knn,0,44,8,300
5ede674,brcities5507,concentrado,knn,0,45,8,308
5ede674,brcities5507,concentrado,knn,0,46,8,316
5ede674,brcities5507,concentrado,knn,0,47,8,324
5ede674,brcities5507,concentrado,knn,0,48,8,332
5ede674,brcities5507,concentrado,knn,0,49,8,340
5ede674,brcities5507,concentrado,knn,0,50,8,348
5ede674,brcities5507,concentrado,knn,0,51,0,348
5ede674,brcities5507,concentrado,knn,0,52,8,356
5ede674,brcities5507,concentrado,knn,0,53,8,364
5ede674,brcities5507,concentrado,knn,0,54,0,364
5ede674,brcities5507,concentrado,knn,0,55,0,364
5ede674,brcities5507,concentrado,knn,0,56,8,372
5ede674,brcities5507,concentrado,knn,0,57,8,380
5ede674,brcities5507,concentrado,knn,0,58,8,388
5ede674,brcities5507,concentrado,knn,0,59,8,396
5ede674,brcities5507,concentrado,knn,0,60,8,404
5ede674,brcities5507,concentrado,knn,0,61,8,412
5ede674,brcities5507,concentrado,knn,0,62,8,420
5ede674,brcities5507,concentrado,knn,0,63,8,428
5ede674,brcities5507,concentrado,knn,0,64,8,436
5ede674,brcities5507,concentrado,knn,0,65,8,444
5ede674,brcities5507,concentrado,knn,0,66,4,448
5ede674,brcities5507,concentrado,knn,0,67,8,456
5ede674,brcities5507,concentrado,knn,0,68,4,460
5ede674,brcities5507,concentrado,knn,0,69,8,468
5ede674,brcities5507,concentrado,knn,0,70,8,476
5ede674,brcities5507,concentrado,knn,0,71,8,484
5ede674,brcities5507,concentrado,knn,0,72,8,492
5ede674,brcities5507,concentrado,knn,0,73,8,500
5ede674,brcities5507,concentrado,knn,0,74,8,508
5ede674,brcities5507,concentrado,knn,0,75,4,512
5ede674,brcities5507,concentrado,knn,0,76,8,520
5ede674,brcities5507,concentrado,knn,0,77,8,528
5ede674,brcities5507,concentrado,knn,0,78,8,536
5ede674,brcities5507,concentrado,knn,0,79,1,537
5ede674,brcities5507,concentrado,knn,0,80,8,545
5ede674,brcities5507,concentrado,knn,0,81,8,553
5ede674,brcities5507,concentrado,knn,0,82,1,554
5ede674,brcities5507,concentrado,knn,0,83,8,562
5ede674,brcities5507,concentrado,knn,0,84,8,570
5ede674,brcities5507,concentrado,knn,0,85,8,578
5ede674,brcities5507,concentrado,knn,0,86,1,579
5ede674,brcities5507,concentrado,knn,0,87,0,579
5ede674,brcities5507,concentrado,knn,0,88,8,587
5ede674,brcities5507,concentrado,knn,0,89,8,595
5ede674,brcities5507,concentrado,knn,0,90,8,603
5ede674,brcities5507,concentrado,knn,0,91,8,611
5ede674,brcities5507,concentrado,knn,0,92,8,619
5ede674,brcities5507,concentrado,knn,0,93,8,627
5ede674,brcities5507,concentrado,knn,0,94,8,635
5ede674,brcities5507,concentrado,knn,0,95,8,643
5ede674,brcities5507,concentrado,knn,0,96,8,651
5ede674,brcities5507,concentrado,knn,0,97,8,659
5ede674,brcities5507,concentrado,knn,0,98,8,667
5ede674,brcities5507,concentrado,knn,0,99,8,675
5ede674,brcities5507,concentrado,knn,0,100,8,683
5ede674,brcities5507,concentrado,knn,0,101,8,691
5ede674,brcities5507,concentrado,knn,0,102,0,691
5ede674,brcities5507,concentrado,knn,0,103,3,694
5ede674,brcities5507,concentrado,knn,0,104,0,694
5ede674,brcities5507,concentrado,knn,0,105,0,694
5ede674,brcities5507,concentrado,knn,0,106,0,694
5ede674,brcities5507,concentrado,knn,0,107,7,701
5ede674,brcities5507,concentrado,knn,0,108,0,701
5ede674,brcities5507,concentrado,knn,0,109,5,706
5ede674,brcities5507,concentrado,knn,0,110,8,714
5ede674,brcities5507,concentrado,knn,0,111,8,722
5ede674,brcities5507,concentrado,knn,0,112,7,729
5ede674,brcities5507,concentrado,knn,0,113,0,729
5ede674,brcities5507,concentrado,knn,0,114,8,737
5ede674,brcities5507,concentrado,knn,0,115,6,743
5ede674,brcities5507,concentrado,knn,0,116,0,743
5ede674,brcities5507,concentrado,knn,0,117,8,751
5ede674,brcities5507,concentrado,knn,0,118,0,751
5ede674,brcities5507,concentrado,knn,0,119,0,751
5ede674,brcities5507,concentrado,knn,0,120,8,759
5ede674,brcities5507,concentrado,knn,0,121,0,759
5ede674,brcities5507,concentrado,knn,0,122,8,767
5ede674,brcities5507,concentrado,knn,0,123,0,767
5ede674,brcities5507,concentrado,knn,0,124,3,770
5ede674,brcities5507,concentrado,knn,0,125,7,777
5ede674,brcities5507,concentrado,knn,0,126,3,780
5ede674,brcities5507,concentrado,knn,0,127,0,780
5ede674,brcities5507,concentrado,knn,0,128,0,780
5ede674,brcities5507,concentrado,knn,0,129,8,788
5ede674,brcities5507,concentrado,knn,0,130,1,789
5ede674,brcities5507,concentrado,knn,0,131,7,796
5ede674,brcities5507,concentrado,knn,0,132,0,796
5ede674,brcities5507,concentrado,knn,0,133,6,802
5ede674,brcities5507,concentrado,knn,0,134,0,802
5ede674,brcities5507,concentrado,knn,0,135,0,802
5ede674,brcities5507,concentrado,knn,0,136,8,810
5ede674,brcities5507,concentrado,knn,0,137,8,818
5ede674,brcities5507,concentrado,knn,0,138,8,826
5ede674,brcities5507,concentrado,knn,0,139,1,827
5ede674,brcities5507,concentrado,knn,0,140,7,834
5ede674,brcities5507,concentrado,knn,0,141,7,841
5ede674,brcities5507,concentrado,knn,0,142,7,848
5ede674,brcities5507,concentrado,knn,0,143,1,849
5ede674,brcities5507,concentrado,knn,0,144,8,857
5ede674,brcities5507,concentrado,knn,0,145,2,859
5ede674,brcities5507,concentrado,knn,0,146,7,866
5ede674,brcities5507,concentrado,knn,0,147,0,866
5ede674,brcities5507,concentrado,knn,0,148,0,866
5ede674,brcities5507,concentrado,knn,0,149,3,869
5ede674,brcities5507,concentrado,knn,0,150,8,877
5ede674,brcities5507,concentrado,knn,0,151,8,885
5ede674,brcities5507,concentrado,knn,0,152,7,892
5ede674,brcities5507,concentrado,knn,0,153,8,900
5ede674,brcities5507,concentrado,knn,0,154,1,901
5ede674,brcities5507,concentrado,knn,0,155,0,901
5ede674,brcities5507,concentrado,knn,0,156,8,909
5ede674,brcities5507,concentrado,knn,0,157,8,917
5ede674,brcities5507,concentrado,knn,0,158,4,921
5ede674,brcities5507,concentrado,knn,0,159,8,929
5ede674,brcities5507,concentrado,knn,0,160,8,937
5ede674,brcities5507,concentrado,knn,0,161,7,944
5ede674,brcities5507,concentrado,knn,0,162,8,952
5ede674,brcities5507,concentrado,knn,0,163,5,957
5ede674,brcities5507,concentrado,knn,0,164,0,957
5ede674,brcities5507,concentrado,knn,0,165,1,958
5ede674,brcities5507,concentrado,knn,0,166,0,958
5ede674,brcities5507,concentrado,knn,0,167,2,960
5ede674,brcities5507,concentrado,knn,0,168,2,962
5ede674,brcities5507,concentrado,knn,0,169,3,965
5ede674,brcities5507,concentrado,knn,0,170,8,973
5ede674,brcities5507,concentrado,knn,0,171,5,978
5ede674,brcities5507,concentrado,knn,0,172,2,980
5ede674,brcities5507,concentrado,knn,0,173,3,983
5ede674,brcities5507,concentrado,knn,0,174,5,988
5ede674,brcities5507,concentrado,knn,0,175,6,994
5ede674,brcities5507,concentrado,knn,0,176,6,1000
5ede674,brcities5507,concentrado,knn,0,177,3,1003
5ede674,brcities5507,concentrado,knn,0,178,3,1006
5ede674,brcities5507,concentrado,knn,0,179,0,1006
5ede674,brcities5507,concentrado,knn,0,180,3,1009
5ede674,brcities5507,concentrado,knn,0,181,3,1012
5ede674,brcities5507,concentrado,knn,0,182,8,1020
5ede674,brcities5507,concentrado,knn,0,183,3,1023
5ede674,brcities5507,concentrado,knn,0,184,3,1026
5ede674,brcities5507,concentrado,knn,0,185,0,1026
5ede674,brcities5507,concentrado,knn,0,186,6,1032
5ede674,brcities5507,concentrado,knn,0,187,8,1040
5ede674,brcities5507,concentrado,knn,0,188,4,1044
5ede674,brcities5507,concentrado,knn,0,189,6,1050
5ede674,brcities5507,concentrado,knn,0,190,5,1055
5ede674,brcities5507,concentrado,knn,0,191,6,1061
5ede674,brcities5507,concentrado,knn,0,192,5,1066
5ede674,brcities5507,concentrado,knn,0,193,0,1066
5ede674,brcities5507,concentrado,knn,0,194,2,1068
5ede674,brcities5507,concentrado,knn,0,195,5,1073
5ede674,brcities5507,concentrado,knn,0,196,0,1073
5ede674,brcities5507,concentrado,knn,0,197,6,1079
5ede674,brcities5507,concentrado,knn,0,198,2,1081
5ede674,brcities5507,concentrado,knn,0,199,2,1083
5ede674,brcities5507,concentrado,range,0,0,8,8
5ede674,brcities5507,concentrado,range,0,1,8,16
5ede674,brcities5507,concentrado,range,0,2,8,24
5ede674,brcities5507,concentrado,range,0,3,8,32
5ede674,brcities5507,concentrado,range,0,4,8,40
5ede674,brcities5507,concentrado,range,0,5,8,48
5ede674,brcities5507,concentrado,range,0,6,8,56
5ede674,brcities5507,concentrado,range,0,7,8,64
5ede674,brcities5507,concentrado,range,0,8,3,67
5ede674,brcities5507,concentrado,range,0,9,2,69
5ede674,brcities5507,concentrado,range,0,10,3,72
5ede674,brcities5507,concentrado,range,0,11,3,75
5ede674,brcities5507,concentrado,range,0,12,0,75
5ede674,brcities5507,concentrado,range,0,13,0,75
5ede674,brcities5507,concentrado,range,0,14,0,75
5ede674,brcities5507,concentrado,range,0,15,0,75
5ede674,brcities5507,concentrado,range,0,16,0,75
5ede674,brcities5507,concentrado,range,0,17,8,83
5ede674,brcities5507,concentrado,range,0,18,8,91
5ede674,brcities5507,concentrado,range,0,19,8,99
5ede674,brcities5507,concentrado,range,0,20,8,107
5ede674,brcities5507,concentrado,range,0,21,8,115
5ede674,brcities5507,concentrado,range,0,22,8,123
5ede674,brcities5507,concentrado,range,0,23,8,131
5ede674,brcities5507,concentrado,range,0,24,8,139
5ede674,brcities5507,concentrado,range,0,25,8,147
5ede674,brcities5507,concentrado,range,0,26,2,149
5ede674,brcities5507,concentrado,range,0,27,8,157
5ede674,brcities5507,concentrado,range,0,28,8,165
5ede674,brcities5507,concentrado,range,0,29,8,173
5ede674,brcities5507,concentrado,range,0,30,8,181
5ede674,brcities5507,concentrado,range,0,31,8,189
5ede674,brcities5507,concentrado,range,0,32,8,197
5ede674,brcities5507,concentrado,range,0,33,8,205
5ede674,brcities5507,concentrado,range,0,34,8,213
5ede674,brcities5507,concentrado,range,0,35,8,221
5ede674,brcities5507,concentrado,range,0,36,7,228
5ede674,brcities5507,concentrado,range,0,37,8,236
5ede674,brcities5507,concentrado,range,0,38,8,244
5ede674,brcities5507,concentrado,range,0,39,7,251
5ede674,brcities5507,concentrado,range,0,40,8,259
5ede674,brcities5507,concentrado,range,0,41,8,267
5ede674,brcities5507,concentrado,range,0,42,0,267
5ede674,brcities5507,concentrado,range,0,43,0,267
5ede674,brcities5507,concentrado,range,0,44,8,275
5ede674,brcities5507,concentrado,range,0,45,7,282
5ede674,brcities5507,concentrado,range,0,46,8,290
5ede674,brcities5507,concentrado,range,0,47,8,298
5ede674,brcities5507,concentrado,range,0,48,8,306
5ede674,brcities5507,concentrado,range,0,49,8,314
5ede674,brcities5507,concentrado,range,0,50,8,322
5ede674,brcities5507,concentrado,range,0,51,0,322
5ede674,brcities5507,concentrado,range,0,52,8,330
5ede674,brcities5507,concentrado,range,0,53,8,338
5ede674,brcities5507,concentrado,range,0,54,0,338
5ede674,brcities5507,concentrado,range,0,55,0,338
5ede674,brcities5507,concentrado,range,0,56,8,346
5ede674,brcities5507,concentrado,range,0,57,8,354
5ede674,brcities5507,concentrado,range,0,58,8,362
5ede674,brcities5507,concentrado,range,0,59,8,370
5ede674,brcities5507,concentrado,range,0,60,8,378
5ede674,brcities5507,concentrado,range,0,61,8,386
5ede674,brcities5507,concentrado,range,0,62,8,394
5ede674,brcities5507,concentrado,range,0,63,8,402
5ede674,brcities5507,concentrado,range,0,64,8,410
5ede674,brcities5507,concentrado,range,0,65,8,418
5ede674,brcities5507,concentrado,range,0,66,4,422
5ede674,brcities5507,concentrado,range,0,67,8,430
5ede674,brcities5507,concentrado,range,0,68,0,430
5ede674,brcities5507,concentrado,range,0,69,8,438
5ede674,brcities5507,concentrado,range,0,70,8,446
5ede674,brcities5507,concentrado,range,0,71,8,454
5ede674,brcities5507,concentrado,range,0,72,8,462
5ede674,brcities5507,concentrado,range,0,73,8,470
5ede674,brcities5507,concentrado,range,0,74,8,478
5ede674,brcities5507,concentrado,range,0,75,8,486
5ede674,brcities5507,concentrado,range,0,76,8,494
5ede674,brcities5507,concentrado,range,0,77,8,502
5ede674,brcities5507,concentrado,range,0,78,8,510
5ede674,brcities5507,concentrado,range,0,79,5,515
5ede674,brcities5507,concentrado,range,0,80,8,523
5ede674,brcities5507,concentrado,range,0,81,8,531
5ede674,brcities5507,concentrado,range,0,82,3,534
5ede674,brcities5507,concentrado,range,0,83,8,542
5ede674,brcities5507,concentrado,range,0,84,8,550
5ede674,brcities5507,concentrado,range,0,85,8,558
5ede674,brcities5507,concentrado,range,0,86,0,558
5ede674,brcities5507,concentrado,range,0,87,0,558
5ede674,brcities5507,concentrado,range,0,88,8,566
5ede674,brcities5507,concentrado,range,0,89,8,574
5ede674,brcities5507,concentrado,range,0,90,8,582
5ede674,brcities5507,concentrado,range,0,91,7,589
5ede674,brcities5507,concentrado,range,0,92,8,597
5ede674,brcities5507,concentrado,range,0,93,8,605
5ede674,brcities5507,concentrado,range,0,94,8,613
5ede674,brcities5507,concentrado,range,0,95,8,621
5ede674,brcities5507,concentrado,range,0,96,8,629
5ede674,brcities5507,concentrado,range,0,97,8,637
5ede674,brcities5507,concentrado,range,0,98,8,645
5ede674,brcities5507,concentrado,range,0,99,8,653
5ede674,brcities5507,concentrado,range,0,100,0,653
5ede674,brcities5507,concentrado,range,0,101,1,654
5ede674,brcities5507,concentrado,range,0,102,0,654
5ede674,brcities5507,concentrado,range,0,103,1,655
5ede674,brcities5507,concentrado,range,0,104,0,655
5ede674,brcities5507,concentrado,range,0,105,0,655
5ede674,brcities5507,concentrado,range,0,106,0,655
5ede674,brcities5507,concentrado,range,0,107,6,661
5ede674,brcities5507,concentrado,range,0,108,0,661
5ede674,brcities5507,concentrado,range,0,109,5,666
5ede674,brcities5507,concentrado,range,0,110,6,672
5ede674,brcities5507,concentrado,range,0,111,8,680
5ede674,brcities5507,concentrado,range,0,112,8,688
5ede674,brcities5507,concentrado,range,0,113,8,696
5ede674,brcities5507,concentrado,range,0,114,8,704
5ede674,brcities5507,concentrado,range,0,115,6,710
5ede674,brcities5507,concentrado,range,0,116,0,710
5ede674,brcities5507,concentrado,range,0,117,8,718
5ede674,brcities5507,concentrado,range,0,118,8,726
5ede674,brcities5507,concentrado,range,0,119,1,727
5ede674,brcities5507,concentrado,range,0,120,8,735
5ede674,brcities5507,concentrado,range,0,121,0,735
5ede674,brcities5507,concentrado,range,0,122,0,735
5ede674,brcities5507,concentrado,range,0,123,8,743
5ede674,brcities5507,concentrado,range,0,124,4,747
5ede674,brcities5507,concentrado,range,0,125,8,755
5ede674,brcities5507,concentrado,range,0,126,6,761
5ede674,brcities5507,concentrado,range,0,127,8,769
5ede674,brcities5507,concentrado,range,0,128,0,769
5ede674,brcities5507,concentrado,range,0,129,8,777
5ede674,brcities5507,concentrado,range,0,130,1,778
5ede674,brcities5507,concentrado,range,0,131,7,785
5ede674,brcities5507,concentrado,range,0,132,2,787
5ede674,brcities5507,concentrado,range,0,133,8,795
5ede674,brcities5507,concentrado,range,0,134,3,798
5ede674,brcities5507,concentrado,range,0,135,1,799
5ede674,brcities5507,concentrado,range,0,136,8,807
5ede674,brcities5507,concentrado,range,0,137,7,814
5ede674,brcities5507,concentrado,range,0,138,8,822
5ede674,brcities5507,concentrado,range,0,139,2,824
5ede674,brcities5507,concentrado,range,0,140,8,832
5ede674,brcities5507,concentrado,range,0,141,7,839
5ede674,brcities5507,concentrado,range,0,142,8,847
5ede674,brcities5507,concentrado,range,0,143,0,847
5ede674,brcities5507,concentrado,range,0,144,8,855
5ede674,brcities5507,concentrado,range,0,145,4,859
5ede674,brcities5507,concentrado,range,0,146,7,866
5ede674,brcities5507,concentrado,range,0,147,0,866
5ede674,brcities5507,concentrado,range,0,148,0,866
5ede674,brcities5507,concentrado,range,0,149,5,871
5ede674,brcities5507,concentrado,range,0,150,8,879
5ede674,brcities5507,concentrado,range,0,151,8,887
5ede674,brcities5507,concentrado,range,0,152,0,887
5ede674,brcities5507,concentrado,range,0,153,7,894
5ede674,brcities5507,concentrado,range,0,154,0,894
5ede674,brcities5507,concentrado,range,0,155,0,894
5ede674,brcities5507,concentrado,range,0,156,8,902
5ede674,brcities5507,concentrado,range,0,157,8,910
5ede674,brcities5507,concentrado,range,0,158,4,914
5ede674,brcities5507,concentrado,range,0,159,0,914
5ede674,brcities5507,concentrado,range,0,160,7,921
5ede674,brcities5507,concentrado,range,0,161,0,921
5ede674,brcities5507,concentrado,range,0,162,7,928
5ede674,brcities5507,concentrado,range,0,163,8,936
5ede674,brcities5507,concentrado,range,0,164,3,939
5ede674,brcities5507,concentrado,range,0,165,1,940
5ede674,brcities5507,concentrado,range,0,166,0,940
5ede674,brcities5507,concentrado,range,0,167,5,945
5ede674,brcities5507,concentrado,range,0,168,5,950
5ede674,brcities5507,concentrado,range,0,169,0,950
5ede674,brcities5507,concentrado,range,0,170,8,958
5ede674,brcities5507,concentrado,range,0,171,4,962
5ede674,brcities5507,concentrado,range,0,172,5,967
5ede674,brcities5507,concentrado,range,0,173,8,975
5ede674,brcities5507,concentrado,range,0,174,3,978
5ede674,brcities5507,concentrado,range,0,175,6,984
5ede674,brcities5507,concentrado,range,0,176,6,990
5ede674,brcities5507,concentrado,range,0,177,3,993
5ede674,brcities5507,concentrado,range,0,178,3,996
5ede674,brcities5507,concentrado,range,0,179,0,996
5ede674,brcities5507,concentrado,range,0,180,3,999
5ede674,brcities5507,concentrado,range,0,181,3,1002
5ede674,brcities5507,concentrado,range,0,182,4,1006
5ede674,brcities5507,concentrado,range,0,183,0,1006
5ede674,brcities5507,concentrado,range,0,184,3,1009
5ede674,brcities5507,concentrado,range,0,185,0,1009
5ede674,brcities5507,concentrado,range,0,186,3,1012
5ede674,brcities5507,concentrado,range,0,187,8,1020
5ede674,brcities5507,concentrado,range,0,188,4,1024
5ede674,brcities5507,concentrado,range,0,189,8,1032
5ede674,brcities5507,concentrado,range,0,190,2,1034
5ede674,brcities5507,concentrado,range,0,191,7,1041
5ede674,brcities5507,concentrado,range,0,192,8,1049
5ede674,brcities5507,concentrado,range,0,193,0,1049
5ede674,brcities5507,concentrado,range,0,194,1,1050
5ede674,brcities5507,concentrado,range,0,195,8,1058
5ede674,brcities5507,concentrado,range,0,196,1,1059
5ede674,brcities5507,concentrado,range,0,197,8,1067
5ede674,brcities5507,concentrado,range,0,198,3,1070
5ede674,brcities5507,concentrado,range,0,199,3,1073
5ede674,brcities5507,disperso,knn,0,0,8,8
5ede674,brcities5507,disperso,knn,0,1,8,16
5ede674,brcities5507,disperso,knn,0,2,8,24
5ede674,brcities5507,disperso,knn,0,3,8,32
5ede674,brcities5507,disperso,knn,0,4,8,40
5ede674,brcities5507,disperso,knn,0,5,8,48
5ede674,brcities5507,disperso,knn,0,6,8,56
5ede674,brcities5507,disperso,knn,0,7,8,64
5ede674,brcities5507,disperso,knn,0,8,3,67
5ede674,brcities5507,disperso,knn,0,9,2,69
5ede674,brcities5507,disperso,knn,0,10,6,75
5ede674,brcities5507,disperso,knn,0,11,8,83
5ede674,brcities5507,disperso,knn,0,12,7,90
5ede674,brcities5507,disperso,knn,0,13,0,90
5ede674,brcities5507,disperso,knn,0,14,7,97
5ede674,brcities5507,disperso,knn,0,15,7,104
5ede674,brcities5507,disperso,knn,0,16,0,104
5ede674,brcities5507,disperso,knn,0,17,8,112
5ede674,brcities5507,disperso,knn,0,18,8,120
5ede674,brcities5507,disperso,knn,0,19,8,128
5ede674,brcities5507,disperso,knn,0,20,8,136
5ede674,brcities5507,disperso,knn,0,21,8,144
5ede674,brcities5507,disperso,knn,0,22,8,152
5ede674,brcities5507,disperso,knn,0,23,8,160
5ede674,brcities5507,disperso,knn,0,24,8,168
5ede674,brcities5507,disperso,knn,0,25,8,176
5ede674,brcities5507,disperso,knn,0,26,8,184
5ede674,brcities5507,disperso,knn,0,27,0,184
5ede674,brcities5507,disperso,knn,0,28,3,187
5ede674,brcities5507,disperso,knn,0,29,0,187
5ede674,brcities5507,disperso,knn,0,30,0,187
5ede674,brcities5507,disperso,knn,0,31,0,187
5ede674,brcities5507,disperso,knn,0,32,7,194
5ede674,brcities5507,disperso,knn,0,33,0,194
5ede674,brcities5507,disperso,knn,0,34,5,199
5ede674,brcities5507,disperso,knn,0,35,8,207
5ede674,brcities5507,disperso,knn,0,36,8,215
5ede674,brcities5507,disperso,knn,0,37,7,222
5ede674,brcities5507,disperso,knn,0,38,0,222
5ede674,brcities5507,disperso,knn,0,39,8,230
5ede674,brcities5507,disperso,knn,0,40,6,236
5ede674,brcities5507,disperso,knn,0,41,0,236
5ede674,brcities5507,disperso,knn,0,42,8,244
5ede674,brcities5507,disperso,knn,0,43,0,244
5ede674,brcities5507,disperso,knn,0,44,0,244
5ede674,brcities5507,disperso,knn,0,45,8,252
5ede674,brcities5507,disperso,knn,0,46,0,252
5ede674,brcities5507,disperso,knn,0,47,8,260
5ede674,brcities5507,disperso,knn,0,48,0,260
5ede674,brcities5507,disperso,knn,0,49,3,263
5ede674,brcities5507,disperso,knn,0,50,0,263
5ede674,brcities5507,disperso,knn,0,51,0,263
5ede674,brcities5507,disperso,knn,0,52,0,263
5ede674,brcities5507,disperso,knn,0,53,0,263
5ede674,brcities5507,disperso,knn,0,54,0,263
5ede674,brcities5507,disperso,knn,0,55,0,263
5ede674,brcities5507,disperso,knn,0,56,1,264
5ede674,brcities5507,disperso,knn,0,57,0,264
5ede674,brcities5507,disperso,knn,0,58,0,264
5ede674,brcities5507,disperso,knn,0,59,0,264
5ede674,brcities5507,disperso,knn,0,60,0,264
5ede674,brcities5507,disperso,knn,0,61,0,264
5ede674,brcities5507,disperso,knn,0,62,0,264
5ede674,brcities5507,disperso,knn,0,63,0,264
5ede674,brcities5507,disperso,knn,0,64,0,264
5ede674,brcities5507,disperso,knn,0,65,0,264
5ede674,brcities5507,disperso,knn,0,66,0,264
5ede674,brcities5507,disperso,knn,0,67,0,264
5ede674,brcities5507,disperso,knn,0,68,4,268
5ede674,brcities5507,disperso,knn,0,69,0,268
5ede674,brcities5507,disperso,knn,0,70,0,268
5ede674,brcities5507,disperso,knn,0,71,8,276
5ede674,brcities5507,disperso,knn,0,72,2,278
5ede674,brcities5507,disperso,knn,0,73,0,278
5ede674,brcities5507,disperso,knn,0,74,0,278
5ede674,brcities5507,disperso,knn,0,75,2,280
5ede674,brcities5507,disperso,knn,0,76,0,280
5ede674,brcities5507,disperso,knn,0,77,1,281
5ede674,brcities5507,disperso,knn,0,78,0,281
5ede674,brcities5507,disperso,knn,0,79,8,289
5ede674,brcities5507,disperso,knn,0,80,0,289
5ede674,brcities5507,disperso,knn,0,81,0,289
5ede674,brcities5507,disperso,knn,0,82,1,290
5ede674,brcities5507,disperso,knn,0,83,0,290
5ede674,brcities5507,disperso,knn,0,84,0,290
5ede674,brcities5507,disperso,knn,0,85,0,290
5ede674,brcities5507,disperso,knn,0,86,3,293
5ede674,brcities5507,disperso,knn,0,87,1,294
5ede674,brcities5507,disperso,knn,0,88,0,294
5ede674,brcities5507,disperso,knn,0,89,0,294
5ede674,brcities5507,disperso,knn,0,90,1,295
5ede674,brcities5507,disperso,knn,0,91,1,296
5ede674,brcities5507,disperso,knn,0,92,0,296
5ede674,brcities5507,disperso,knn,0,93,0,296
5ede674,brcities5507,disperso,knn,0,94,0,296
5ede674,brcities5507,disperso,knn,0,95,1,297
5ede674,brcities5507,disperso,knn,0,96,0,297
5ede674,brcities5507,disperso,knn,0,97,0,297
5ede674,brcities5507,disperso,knn,0,98,0,297
5ede674,brcities5507,disperso,knn,0,99,0,297
5ede674,brcities5507,disperso,knn,0,100,8,305
5ede674,brcities5507,disperso,knn,0,101,8,313
5ede674,brcities5507,disperso,knn,0,102,4,317
5ede674,brcities5507,disperso,knn,0,103,0,317
5ede674,brcities5507,disperso,knn,0,104,0,317
5ede674,brcities5507,disperso,knn,0,105,0,317
5ede674,brcities5507,disperso,knn,0,106,0,317
5ede674,brcities5507,disperso,knn,0,107,0,317
5ede674,brcities5507,disperso,knn,0,108,3,320
5ede674,brcities5507,disperso,knn,0,109,1,321
5ede674,brcities5507,disperso,knn,0,110,0,321
5ede674,brcities5507,disperso,knn,0,111,8,329
5ede674,brcities5507,disperso,knn,0,112,3,332
5ede674,brcities5507,disperso,knn,0,113,4,336
5ede674,brcities5507,disperso,knn,0,114,8,344
5ede674,brcities5507,disperso,knn,0,115,3,347
5ede674,brcities5507,disperso,knn,0,116,3,350
5ede674,brcities5507,disperso,knn,0,117,0,350
5ede674,brcities5507,disperso,knn,0,118,0,350
5ede674,brcities5507,disperso,knn,0,119,8,358
5ede674,brcities5507,disperso,knn,0,120,7,365
5ede674,brcities5507,disperso,knn,0,121,8,373
5ede674,brcities5507,disperso,knn,0,122,1,374
5ede674,brcities5507,disperso,knn,0,123,1,375
5ede674,brcities5507,disperso,knn,0,124,8,383
5ede674,brcities5507,disperso,knn,0,125,8,391
5ede674,brcities5507,disperso,knn,0,126,8,399
